end_time,artist_name,track_name,ms_played,minutes_played,date,year,month,hour,weekday,track_key
2025-09-08 19:21:00,Mellina Tey,O.M.W.,117,0.00195,2025-09-08,2025,9,19,Monday,mellina tey - o.m.w.
2025-09-08 19:21:00,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),133,0.0022166666666666667,2025-09-08,2025,9,19,Monday,the weeknd - popular (with playboi carti & madonna) - from the idol vol. 1 (music from the hbo original series)
2025-09-08 19:21:00,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),773,0.012883333333333333,2025-09-08,2025,9,19,Monday,the weeknd - popular (with playboi carti & madonna) - from the idol vol. 1 (music from the hbo original series)
2025-09-08 19:21:00,Khalid,Better,673,0.011216666666666666,2025-09-08,2025,9,19,Monday,khalid - better
2025-09-08 19:21:00,Khalid,Better,0,0.0,2025-09-08,2025,9,19,Monday,khalid - better
2025-09-08 19:21:00,Dhruv,double take,223,0.0037166666666666667,2025-09-08,2025,9,19,Monday,dhruv - double take
2025-09-08 19:21:00,Summer Walker,Karma,15,0.00025,2025-09-08,2025,9,19,Monday,summer walker - karma
2025-09-08 19:21:00,SZA,Used (feat. Don Toliver),0,0.0,2025-09-08,2025,9,19,Monday,sza - used (feat. don toliver)
2025-09-08 19:21:00,Kevv,Fall Back,498,0.0083,2025-09-08,2025,9,19,Monday,kevv - fall back
2025-09-08 19:21:00,Kevv,Fall Back,0,0.0,2025-09-08,2025,9,19,Monday,kevv - fall back
2025-09-08 19:21:00,Max Allais,When The Party Ends,29,0.00048333333333333334,2025-09-08,2025,9,19,Monday,max allais - when the party ends
2025-09-08 19:21:00,zandros,obsessed,24,0.0004,2025-09-08,2025,9,19,Monday,zandros - obsessed
2025-09-08 19:21:00,SZA,Normal Girl,1357,0.022616666666666667,2025-09-08,2025,9,19,Monday,sza - normal girl
2025-09-08 19:21:00,Daniel Caesar,Best Part (feat. H.E.R.),0,0.0,2025-09-08,2025,9,19,Monday,daniel caesar - best part (feat. h.e.r.)
2025-09-08 19:21:00,Daniel Di Angelo,Backseat,728,0.012133333333333333,2025-09-08,2025,9,19,Monday,daniel di angelo - backseat
2025-09-08 19:21:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",201,0.00335,2025-09-08,2025,9,19,Monday,"the weeknd - one of the girls (with jennie, lily rose depp)"
2025-09-08 19:21:00,Chris Grey,HAUNTED,249,0.00415,2025-09-08,2025,9,19,Monday,chris grey - haunted
2025-09-08 19:21:00,Selena Gomez,Good For You,73,0.0012166666666666667,2025-09-08,2025,9,19,Monday,selena gomez - good for you
2025-09-08 19:21:00,Russ,3:15 (Breathe),446,0.0074333333333333335,2025-09-08,2025,9,19,Monday,russ - 3:15 (breathe)
2025-09-08 19:21:00,The Neighbourhood,Sweater Weather,701,0.011683333333333334,2025-09-08,2025,9,19,Monday,the neighbourhood - sweater weather
2025-09-08 19:21:00,Daniel Di Angelo,Miami's Model,0,0.0,2025-09-08,2025,9,19,Monday,daniel di angelo - miami's model
2025-09-08 19:21:00,Aaryan Shah,Renegade,235,0.003916666666666666,2025-09-08,2025,9,19,Monday,aaryan shah - renegade
2025-09-08 19:21:00,SZA,Pretty Little Birds (feat. Isaiah Rashad),752,0.012533333333333334,2025-09-08,2025,9,19,Monday,sza - pretty little birds (feat. isaiah rashad)
2025-09-08 19:21:00,Chase Atlantic,Slow Down,442,0.007366666666666666,2025-09-08,2025,9,19,Monday,chase atlantic - slow down
2025-09-08 19:21:00,Alessia Cara,Here,0,0.0,2025-09-08,2025,9,19,Monday,alessia cara - here
2025-09-08 19:21:00,Isabel LaRosa,eyes don't lie,13,0.00021666666666666666,2025-09-08,2025,9,19,Monday,isabel larosa - eyes don't lie
2025-09-08 19:21:00,RealestK,Toxic,509,0.008483333333333334,2025-09-08,2025,9,19,Monday,realestk - toxic
2025-09-08 19:21:00,Chris Grey,LET THE WORLD BURN,92,0.0015333333333333334,2025-09-08,2025,9,19,Monday,chris grey - let the world burn
2025-09-08 19:21:00,SZA,Ghost in the Machine (feat. Phoebe Bridgers),0,0.0,2025-09-08,2025,9,19,Monday,sza - ghost in the machine (feat. phoebe bridgers)
2025-09-08 19:21:00,Tory Lanez,In For It,351,0.00585,2025-09-08,2025,9,19,Monday,tory lanez - in for it
2025-09-08 19:21:00,Michael Jackson,Heaven Can Wait,0,0.0,2025-09-08,2025,9,19,Monday,michael jackson - heaven can wait
2025-09-08 19:21:00,Daniel Di Angelo,HABITS FREESTYLE,0,0.0,2025-09-08,2025,9,19,Monday,daniel di angelo - habits freestyle
2025-09-08 19:21:00,Tobii,Hotel Lobby,43,0.0007166666666666667,2025-09-08,2025,9,19,Monday,tobii - hotel lobby
2025-09-08 19:21:00,Chase Atlantic,Swim,253,0.004216666666666666,2025-09-08,2025,9,19,Monday,chase atlantic - swim
2025-09-08 19:21:00,Daniel Di Angelo,Ride for Me,13,0.00021666666666666666,2025-09-08,2025,9,19,Monday,daniel di angelo - ride for me
2025-09-08 19:21:00,Kenya Grace,Strangers,0,0.0,2025-09-08,2025,9,19,Monday,kenya grace - strangers
2025-09-08 19:21:00,Kenya Grace,Strangers,457,0.0076166666666666666,2025-09-08,2025,9,19,Monday,kenya grace - strangers
2025-09-08 19:21:00,Kenya Grace,Strangers,2085,0.03475,2025-09-08,2025,9,19,Monday,kenya grace - strangers
2025-09-08 19:21:00,Chris Grey,MAKE THE ANGELS CRY,217,0.0036166666666666665,2025-09-08,2025,9,19,Monday,chris grey - make the angels cry
2025-09-08 19:21:00,SZA,Conceited,0,0.0,2025-09-08,2025,9,19,Monday,sza - conceited
2025-09-08 19:21:00,PARTYNEXTDOOR,Her Way,0,0.0,2025-09-08,2025,9,19,Monday,partynextdoor - her way
2025-09-08 19:21:00,Daniel Di Angelo,ISSUES,669,0.01115,2025-09-08,2025,9,19,Monday,daniel di angelo - issues
2025-09-08 19:21:00,SZA,Broken Clocks,1531,0.025516666666666667,2025-09-08,2025,9,19,Monday,sza - broken clocks
2025-09-08 19:21:00,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),195,0.00325,2025-09-08,2025,9,19,Monday,metro boomin - creepin' (with the weeknd & 21 savage)
2025-09-08 19:21:00,SZA,Good Days,20,0.0003333333333333333,2025-09-08,2025,9,19,Monday,sza - good days
2025-09-08 19:21:00,Justine Skye,Collide (feat. Tyga),272,0.004533333333333334,2025-09-08,2025,9,19,Monday,justine skye - collide (feat. tyga)
2025-09-08 19:22:00,LISA,Moonlit Floor (Kiss Me),659,0.010983333333333333,2025-09-08,2025,9,19,Monday,lisa - moonlit floor (kiss me)
2025-09-08 19:22:00,BLACKPINK,How You Like That,1414,0.023566666666666666,2025-09-08,2025,9,19,Monday,blackpink - how you like that
2025-09-08 19:22:00,BTS,Life Goes On,1081,0.018016666666666667,2025-09-08,2025,9,19,Monday,bts - life goes on
2025-09-08 19:22:00,BTS,Black Swan,1149,0.01915,2025-09-08,2025,9,19,Monday,bts - black swan
2025-09-08 19:22:00,LISA,Born Again (feat. Doja Cat & RAYE),1531,0.025516666666666667,2025-09-08,2025,9,19,Monday,lisa - born again (feat. doja cat & raye)
2025-09-08 19:22:00,EMIN,Камин (feat. JONY),189,0.00315,2025-09-08,2025,9,19,Monday,emin - камин (feat. jony)
2025-09-08 19:22:00,EMIN,Камин (feat. JONY),174,0.0029,2025-09-08,2025,9,19,Monday,emin - камин (feat. jony)
2025-09-08 19:22:00,ENHYPEN,XO (Only If You Say Yes),1521,0.02535,2025-09-08,2025,9,19,Monday,enhypen - xo (only if you say yes)
2025-09-08 19:22:00,ENHYPEN,Moonstruck,761,0.012683333333333333,2025-09-08,2025,9,19,Monday,enhypen - moonstruck
2025-09-08 19:22:00,Saja Boys,Your Idol,6686,0.11143333333333333,2025-09-08,2025,9,19,Monday,saja boys - your idol
2025-09-08 19:22:00,ENHYPEN,Bad Desire (With or Without You) (English Ver.),374,0.006233333333333333,2025-09-08,2025,9,19,Monday,enhypen - bad desire (with or without you) (english ver.)
2025-09-08 19:22:00,Rumi,Free,3317,0.05528333333333333,2025-09-08,2025,9,19,Monday,rumi - free
2025-09-08 19:22:00,BIBI,Scott and Zelda,8540,0.14233333333333334,2025-09-08,2025,9,19,Monday,bibi - scott and zelda
2025-09-08 19:22:00,HUNTR/X,Golden,2338,0.03896666666666666,2025-09-08,2025,9,19,Monday,huntr/x - golden
2025-09-08 19:22:00,BTS,Run BTS,984,0.0164,2025-09-08,2025,9,19,Monday,bts - run bts
2025-09-08 19:22:00,HUNTR/X,What It Sounds Like,3725,0.06208333333333333,2025-09-08,2025,9,19,Monday,huntr/x - what it sounds like
2025-09-09 17:00:00,SZA,Notice Me,6947,0.11578333333333334,2025-09-09,2025,9,17,Tuesday,sza - notice me
2025-09-09 17:00:00,Diamond Platnumz,Kesho,8874,0.1479,2025-09-09,2025,9,17,Tuesday,diamond platnumz - kesho
2025-09-09 17:04:00,Mbosso,Nadekezwa,228128,3.8021333333333334,2025-09-09,2025,9,17,Tuesday,mbosso - nadekezwa
2025-09-09 17:07:00,Mbosso,Tamu,214800,3.58,2025-09-09,2025,9,17,Tuesday,mbosso - tamu
2025-09-09 17:10:00,Zuchu,Nobody (feat. Joeboy),178173,2.96955,2025-09-09,2025,9,17,Tuesday,zuchu - nobody (feat. joeboy)
2025-09-09 17:14:00,Matata,Oversized T-shirt,198547,3.3091166666666667,2025-09-09,2025,9,17,Tuesday,matata - oversized t-shirt
2025-09-09 17:17:00,Zuchu,Wana,196840,3.280666666666667,2025-09-09,2025,9,17,Tuesday,zuchu - wana
2025-09-09 17:21:00,Alikiba,Mwana,234480,3.908,2025-09-09,2025,9,17,Tuesday,alikiba - mwana
2025-09-09 17:24:00,Mbosso,Nipepee,206055,3.43425,2025-09-09,2025,9,17,Tuesday,mbosso - nipepee
2025-09-09 17:27:00,Alikiba,AJE,191173,3.1862166666666667,2025-09-09,2025,9,17,Tuesday,alikiba - aje
2025-09-09 17:31:00,Diamond Platnumz,Sikomi,233125,3.8854166666666665,2025-09-09,2025,9,17,Tuesday,diamond platnumz - sikomi
2025-09-09 17:35:00,Mbosso,Umechelewa,208000,3.466666666666667,2025-09-09,2025,9,17,Tuesday,mbosso - umechelewa
2025-09-09 17:38:00,Zuchu,Mauzauza (feat. Khadija Kopa),206146,3.435766666666667,2025-09-09,2025,9,17,Tuesday,zuchu - mauzauza (feat. khadija kopa)
2025-09-09 17:48:00,Susumila,Sonona (feat. Mbosso),6641,0.11068333333333333,2025-09-09,2025,9,17,Tuesday,susumila - sonona (feat. mbosso)
2025-09-09 17:49:00,Susumila,Sonona (feat. Mbosso),0,0.0,2025-09-09,2025,9,17,Tuesday,susumila - sonona (feat. mbosso)
2025-09-09 17:54:00,Rayvanny,Amaboko (feat. Diamond Platnumz),218457,3.64095,2025-09-09,2025,9,17,Tuesday,rayvanny - amaboko (feat. diamond platnumz)
2025-09-09 17:57:00,Rayvanny,Kwetu,210312,3.5052,2025-09-09,2025,9,17,Tuesday,rayvanny - kwetu
2025-09-09 18:01:00,Rayvanny,Chuma Ulete,223086,3.7181,2025-09-09,2025,9,18,Tuesday,rayvanny - chuma ulete
2025-09-09 18:04:00,Rayvanny,Chombo,173521,2.8920166666666667,2025-09-09,2025,9,18,Tuesday,rayvanny - chombo
2025-09-09 18:08:00,Lava Lava,Tuachane,249130,4.152166666666667,2025-09-09,2025,9,18,Tuesday,lava lava - tuachane
2025-09-09 18:12:00,Aslay,Mhudumu,245211,4.08685,2025-09-09,2025,9,18,Tuesday,aslay - mhudumu
2025-09-09 18:15:00,Rich Mavoko,Ibaki Story,6042,0.1007,2025-09-09,2025,9,18,Tuesday,rich mavoko - ibaki story
2025-09-09 18:15:00,Rayvanny,Chuchumaa,180062,3.0010333333333334,2025-09-09,2025,9,18,Tuesday,rayvanny - chuchumaa
2025-09-09 18:19:00,Otile Brown,Dusuma,213029,3.550483333333333,2025-09-09,2025,9,18,Tuesday,otile brown - dusuma
2025-09-09 18:22:00,Alikiba,Chekecha Cheketua,203494,3.391566666666667,2025-09-09,2025,9,18,Tuesday,alikiba - chekecha cheketua
2025-09-09 18:25:00,Rayvanny,Zezeta,185156,3.085933333333333,2025-09-09,2025,9,18,Tuesday,rayvanny - zezeta
2025-09-09 18:29:00,Chege,Waache Waoane,231341,3.8556833333333334,2025-09-09,2025,9,18,Tuesday,chege - waache waoane
2025-09-09 18:39:00,Mbosso,Sina Nyota,11758,0.19596666666666668,2025-09-09,2025,9,18,Tuesday,mbosso - sina nyota
2025-09-11 12:01:00,Doja Cat,Agora Hills,265360,4.422666666666666,2025-09-11,2025,9,12,Thursday,doja cat - agora hills
2025-09-11 12:05:00,ROSÉ,APT.,30621,0.51035,2025-09-11,2025,9,12,Thursday,rosé - apt.
2025-09-11 12:05:00,Ariana Grande,motive (with Doja Cat),167989,2.7998166666666666,2025-09-11,2025,9,12,Thursday,ariana grande - motive (with doja cat)
2025-09-11 12:08:00,Summer Walker,Playing Games,143666,2.394433333333333,2025-09-11,2025,9,12,Thursday,summer walker - playing games
2025-09-11 12:11:00,Kiana Ledé,Wicked Games,181266,3.0211,2025-09-11,2025,9,12,Thursday,kiana ledé - wicked games
2025-09-11 12:13:00,Girlfriend,Emergency,160476,2.6746,2025-09-11,2025,9,12,Thursday,girlfriend - emergency
2025-09-11 12:16:00,thủy,universe,186627,3.11045,2025-09-11,2025,9,12,Thursday,thủy - universe
2025-09-11 12:19:00,Russ,Recognize,181580,3.0263333333333335,2025-09-11,2025,9,12,Thursday,russ - recognize
2025-09-11 12:20:00,Taylor Swift,London Boy,17487,0.29145,2025-09-11,2025,9,12,Thursday,taylor swift - london boy
2025-09-11 12:24:00,Mariah the Scientist,Burning Blue,205724,3.428733333333333,2025-09-11,2025,9,12,Thursday,mariah the scientist - burning blue
2025-09-11 12:28:00,thủy,111,174424,2.9070666666666667,2025-09-11,2025,9,12,Thursday,thủy - 111
2025-09-11 12:38:00,Sasha Keable,WHY,17325,0.28875,2025-09-11,2025,9,12,Thursday,sasha keable - why
2025-09-11 13:00:00,Sasha Keable,WHY,162293,2.7048833333333335,2025-09-11,2025,9,13,Thursday,sasha keable - why
2025-09-11 13:00:00,Jhené Aiko,The Worst,6878,0.11463333333333334,2025-09-11,2025,9,13,Thursday,jhené aiko - the worst
2025-09-11 13:03:00,ZAYN,PILLOWTALK,202746,3.3791,2025-09-11,2025,9,13,Thursday,zayn - pillowtalk
2025-09-11 13:06:00,ROSÉ,toxic till the end,156685,2.6114166666666665,2025-09-11,2025,9,13,Thursday,rosé - toxic till the end
2025-09-11 13:13:00,H.E.R.,Come Through (feat. Chris Brown),214093,3.568216666666667,2025-09-11,2025,9,13,Thursday,h.e.r. - come through (feat. chris brown)
2025-09-11 13:16:00,thủy,playing tricks,184257,3.07095,2025-09-11,2025,9,13,Thursday,thủy - playing tricks
2025-09-11 13:19:00,Jhené Aiko,P*$$Y Fairy (OTW),181860,3.031,2025-09-11,2025,9,13,Thursday,jhené aiko - p*$$y fairy (otw)
2025-09-11 13:46:00,TYSM,Normal No More,178495,2.9749166666666667,2025-09-11,2025,9,13,Thursday,tysm - normal no more
2025-09-11 17:22:00,TYSM,Normal No More,2438,0.040633333333333334,2025-09-11,2025,9,17,Thursday,tysm - normal no more
2025-09-11 17:26:00,FLO,In My Bag (feat. GloRilla),188348,3.1391333333333336,2025-09-11,2025,9,17,Thursday,flo - in my bag (feat. glorilla)
2025-09-11 17:29:00,Mellina Tey,Bank On It,204787,3.413116666666667,2025-09-11,2025,9,17,Thursday,mellina tey - bank on it
2025-09-11 17:32:00,Leon Thomas,MUTT,192934,3.2155666666666667,2025-09-11,2025,9,17,Thursday,leon thomas - mutt
2025-09-11 17:36:00,Nikita Kering',Ex,204000,3.4,2025-09-11,2025,9,17,Thursday,nikita kering' - ex
2025-09-11 17:39:00,Owen Saward,I know,195929,3.2654833333333335,2025-09-11,2025,9,17,Thursday,owen saward - i know
2025-09-11 17:43:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244685,4.078083333333334,2025-09-11,2025,9,17,Thursday,"the weeknd - one of the girls (with jennie, lily rose depp)"
2025-09-11 17:47:00,NIKI,I Like U,267733,4.4622166666666665,2025-09-11,2025,9,17,Thursday,niki - i like u
2025-09-11 17:52:00,aira,my unsent love letter,262263,4.37105,2025-09-11,2025,9,17,Thursday,aira - my unsent love letter
2025-09-11 17:56:00,Ella Mai,She Don't (feat. Ty Dolla $Ign),264098,4.401633333333334,2025-09-11,2025,9,17,Thursday,ella mai - she don't (feat. ty dolla $ign)
2025-09-11 18:00:00,NIKI,See U Never,221620,3.6936666666666667,2025-09-11,2025,9,18,Thursday,niki - see u never
2025-09-11 18:12:00,Muni Long,Hrs & Hrs,113837,1.8972833333333334,2025-09-11,2025,9,18,Thursday,muni long - hrs & hrs
2025-09-15 07:37:00,Diamond Platnumz,Jeje,199373,3.3228833333333334,2025-09-15,2025,9,7,Monday,diamond platnumz - jeje
2025-09-15 07:41:00,Alikiba,Chekecha Cheketua,203493,3.39155,2025-09-15,2025,9,7,Monday,alikiba - chekecha cheketua
2025-09-15 07:45:00,Diamond Platnumz,Utanipenda,241920,4.032,2025-09-15,2025,9,7,Monday,diamond platnumz - utanipenda
2025-09-15 07:46:00,Meddy,Slowly,58969,0.9828166666666667,2025-09-15,2025,9,7,Monday,meddy - slowly
2025-09-15 07:50:00,Lava Lava,Tuachane,249129,4.15215,2025-09-15,2025,9,7,Monday,lava lava - tuachane
2025-09-15 07:56:00,Rayvanny,Chuma Ulete,223085,3.7180833333333334,2025-09-15,2025,9,7,Monday,rayvanny - chuma ulete
2025-09-15 08:00:00,Nandy,Ninogeshe,233183,3.8863833333333333,2025-09-15,2025,9,8,Monday,nandy - ninogeshe
2025-09-15 08:29:00,Rayvanny,Chombo,1964,0.032733333333333337,2025-09-15,2025,9,8,Monday,rayvanny - chombo
2025-09-17 14:18:00,Rayvanny,Amaboko (feat. Diamond Platnumz),0,0.0,2025-09-17,2025,9,14,Wednesday,rayvanny - amaboko (feat. diamond platnumz)
2025-09-17 14:18:00,Willy Paul,Njiwa,0,0.0,2025-09-17,2025,9,14,Wednesday,willy paul - njiwa
2025-09-17 14:18:00,Rayvanny,Mwanza,0,0.0,2025-09-17,2025,9,14,Wednesday,rayvanny - mwanza
2025-09-17 14:18:00,Diamond Platnumz,Ntampata Wapi,0,0.0,2025-09-17,2025,9,14,Wednesday,diamond platnumz - ntampata wapi
2025-09-17 14:18:00,Harmonize,Aiyola,0,0.0,2025-09-17,2025,9,14,Wednesday,harmonize - aiyola
2025-09-17 14:18:00,Zuchu,Litawachoma (feat. Diamond Platnumz),0,0.0,2025-09-17,2025,9,14,Wednesday,zuchu - litawachoma (feat. diamond platnumz)
2025-09-17 14:23:00,Rayvanny,Unaibiwa,218357,3.639283333333333,2025-09-17,2025,9,14,Wednesday,rayvanny - unaibiwa
2025-09-17 14:27:00,Rayvanny,Mbeleko,206107,3.4351166666666666,2025-09-17,2025,9,14,Wednesday,rayvanny - mbeleko
2025-09-17 14:31:00,Otile Brown,Dusuma,213029,3.550483333333333,2025-09-17,2025,9,14,Wednesday,otile brown - dusuma
2025-09-17 14:34:00,Mbosso,Tamu,214800,3.58,2025-09-17,2025,9,14,Wednesday,mbosso - tamu
2025-09-17 14:42:00,Diamond Platnumz,Nimpende Nani,228231,3.80385,2025-09-17,2025,9,14,Wednesday,diamond platnumz - nimpende nani
2025-09-17 14:46:00,Aslay,Mhudumu,245211,4.08685,2025-09-17,2025,9,14,Wednesday,aslay - mhudumu
2025-09-17 14:50:00,Alikiba,Mwana,234480,3.908,2025-09-17,2025,9,14,Wednesday,alikiba - mwana
2025-09-17 14:53:00,Otile Brown,Aiyana (feat. Sanaipei Tande),184896,3.0816,2025-09-17,2025,9,14,Wednesday,otile brown - aiyana (feat. sanaipei tande)
2025-09-17 14:56:00,Mbosso,Ate,179330,2.9888333333333335,2025-09-17,2025,9,14,Wednesday,mbosso - ate
2025-09-17 14:56:00,Mbosso,Ate,29172,0.4862,2025-09-17,2025,9,14,Wednesday,mbosso - ate
2025-09-17 15:00:00,Alikiba,Seduce Me,199252,3.320866666666667,2025-09-17,2025,9,15,Wednesday,alikiba - seduce me
2025-09-17 15:03:00,D Voice,BamBam,210782,3.5130333333333335,2025-09-17,2025,9,15,Wednesday,d voice - bambam
2025-09-17 15:07:00,Rayvanny,Number One (feat. Zuchu),213791,3.5631833333333334,2025-09-17,2025,9,15,Wednesday,rayvanny - number one (feat. zuchu)
2025-09-17 15:10:00,Zuchu,Wana,196840,3.280666666666667,2025-09-17,2025,9,15,Wednesday,zuchu - wana
2025-09-17 15:15:00,Matata,Oversized T-shirt,5202,0.0867,2025-09-17,2025,9,15,Wednesday,matata - oversized t-shirt
2025-09-17 15:15:00,Diamond Platnumz,Iyena (feat. Rayvanny),281352,4.6892,2025-09-17,2025,9,15,Wednesday,diamond platnumz - iyena (feat. rayvanny)
2025-09-17 15:27:00,Harmonize,Aiyola,121152,2.0192,2025-09-17,2025,9,15,Wednesday,harmonize - aiyola
2025-09-18 17:59:00,Summer Walker,Girls Need Love,28885,0.48141666666666666,2025-09-18,2025,9,17,Thursday,summer walker - girls need love
2025-09-18 18:01:00,Summer Walker,Girls Need Love,112549,1.8758166666666667,2025-09-18,2025,9,18,Thursday,summer walker - girls need love
2025-09-18 18:04:00,MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),173336,2.888933333333333,2025-09-18,2025,9,18,Thursday,max - stupid in love (feat. huh yunjin of le sserafim)
2025-09-18 18:07:00,Ariana Grande,34+35,173711,2.895183333333333,2025-09-18,2025,9,18,Thursday,ariana grande - 34+35
2025-09-18 18:11:00,Taylor Swift,You Belong With Me (Taylor’s Version),231124,3.8520666666666665,2025-09-18,2025,9,18,Thursday,taylor swift - you belong with me (taylor’s version)
2025-09-18 18:23:00,Justin Bieber,Flatline,132790,2.2131666666666665,2025-09-18,2025,9,18,Thursday,justin bieber - flatline
2025-09-18 18:26:00,Zack Knight,⁠Sunrise,1866,0.0311,2025-09-18,2025,9,18,Thursday,zack knight - ⁠sunrise
2025-09-18 18:26:00,Justin Bieber,Flatline,0,0.0,2025-09-18,2025,9,18,Thursday,justin bieber - flatline
2025-09-18 18:29:00,Ariana Grande,everytime,172106,2.8684333333333334,2025-09-18,2025,9,18,Thursday,ariana grande - everytime
2025-09-18 18:33:00,The Neighbourhood,Sweater Weather,240400,4.006666666666667,2025-09-18,2025,9,18,Thursday,the neighbourhood - sweater weather
2025-09-18 18:36:00,Zoe Clark,Not to be Dramatic,170704,2.845066666666667,2025-09-18,2025,9,18,Thursday,zoe clark - not to be dramatic
2025-09-18 18:39:00,MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),7315,0.12191666666666667,2025-09-18,2025,9,18,Thursday,max - stupid in love (feat. huh yunjin of le sserafim)
2025-09-18 18:39:00,Gracie Abrams,"I Love You, I'm Sorry",157147,2.6191166666666668,2025-09-18,2025,9,18,Thursday,"gracie abrams - i love you, i'm sorry"
2025-09-18 18:39:00,Doja Cat,Kiss Me More (feat. SZA),6230,0.10383333333333333,2025-09-18,2025,9,18,Thursday,doja cat - kiss me more (feat. sza)
2025-09-18 18:43:00,Ariana Grande,Daydreamin',211293,3.52155,2025-09-18,2025,9,18,Thursday,ariana grande - daydreamin'
2025-09-18 18:46:00,Ariana Grande,motive (with Doja Cat),167990,2.7998333333333334,2025-09-18,2025,9,18,Thursday,ariana grande - motive (with doja cat)
2025-09-18 18:49:00,Justin Bieber,That Should Be Me,232720,3.8786666666666667,2025-09-18,2025,9,18,Thursday,justin bieber - that should be me
2025-09-18 18:54:00,Ariana Grande,Into You,244453,4.074216666666667,2025-09-18,2025,9,18,Thursday,ariana grande - into you
2025-09-18 19:04:00,One Direction,Perfect,14114,0.23523333333333332,2025-09-18,2025,9,19,Thursday,one direction - perfect
2025-09-20 18:20:00,Morgan Wallen,Money On Me,9429,0.15715,2025-09-20,2025,9,18,Saturday,morgan wallen - money on me
2025-09-21 05:43:00,One Direction,Perfect,9179,0.15298333333333333,2025-09-21,2025,9,5,Sunday,one direction - perfect
2025-09-21 05:46:00,One Direction,Perfect,206830,3.4471666666666665,2025-09-21,2025,9,5,Sunday,one direction - perfect
2025-09-21 05:50:00,Tobii,Hotel Lobby,200425,3.3404166666666666,2025-09-21,2025,9,5,Sunday,tobii - hotel lobby
2025-09-21 05:53:00,Sabrina Carpenter,Espresso,175460,2.9243333333333332,2025-09-21,2025,9,5,Sunday,sabrina carpenter - espresso
2025-09-21 05:56:00,Muni Long,Made For Me,186090,3.1015,2025-09-21,2025,9,5,Sunday,muni long - made for me
2025-09-21 05:59:00,Ariana Grande,Be My Baby,217054,3.617566666666667,2025-09-21,2025,9,5,Sunday,ariana grande - be my baby
2025-09-21 06:02:00,NIKI,lowkey,171356,2.855933333333333,2025-09-21,2025,9,6,Sunday,niki - lowkey
2025-09-21 06:06:00,Sisqo,Thong Song,253733,4.228883333333333,2025-09-21,2025,9,6,Sunday,sisqo - thong song
2025-09-21 06:10:00,Ariana Grande,pov,201882,3.3647,2025-09-21,2025,9,6,Sunday,ariana grande - pov
2025-09-21 06:13:00,Ariana Grande,the boy is mine,173640,2.894,2025-09-21,2025,9,6,Sunday,ariana grande - the boy is mine
2025-09-21 06:16:00,5 Seconds of Summer,Youngblood,203418,3.3903,2025-09-21,2025,9,6,Sunday,5 seconds of summer - youngblood
2025-09-21 06:17:00,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),28863,0.48105,2025-09-21,2025,9,6,Sunday,meghan trainor - like i'm gonna lose you (feat. john legend)
2025-09-21 06:20:00,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),198375,3.30625,2025-09-21,2025,9,6,Sunday,meghan trainor - like i'm gonna lose you (feat. john legend)
2025-09-21 06:24:00,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946,3.665766666666667,2025-09-21,2025,9,6,Sunday,ed sheeran & justin bieber - i don't care (with justin bieber)
2025-09-21 06:27:00,JENNIE,ExtraL (feat. Doechii),167754,2.7959,2025-09-21,2025,9,6,Sunday,jennie - extral (feat. doechii)
2025-09-21 06:30:00,Ariana Grande,bloodline,216893,3.6148833333333332,2025-09-21,2025,9,6,Sunday,ariana grande - bloodline
2025-09-21 06:34:00,Taylor Swift,You Belong With Me (Taylor’s Version),231124,3.8520666666666665,2025-09-21,2025,9,6,Sunday,taylor swift - you belong with me (taylor’s version)
2025-09-21 06:38:00,Justin Bieber,Company,208120,3.4686666666666666,2025-09-21,2025,9,6,Sunday,justin bieber - company
2025-09-21 06:41:00,Liam Payne,Strip That Down (feat. Quavo),202061,3.3676833333333334,2025-09-21,2025,9,6,Sunday,liam payne - strip that down (feat. quavo)
2025-09-21 06:44:00,Sabrina Carpenter,Taste,157279,2.6213166666666665,2025-09-21,2025,9,6,Sunday,sabrina carpenter - taste
2025-09-21 06:47:00,ROSÉ,APT.,169917,2.83195,2025-09-21,2025,9,6,Sunday,rosé - apt.
2025-09-21 06:50:00,Justin Bieber,Sorry,200786,3.346433333333333,2025-09-21,2025,9,6,Sunday,justin bieber - sorry
2025-09-21 06:53:00,Ariana Grande,7 rings,178626,2.9771,2025-09-21,2025,9,6,Sunday,ariana grande - 7 rings
2025-09-21 06:57:00,Madison Beer,make you mine,221709,3.69515,2025-09-21,2025,9,6,Sunday,madison beer - make you mine
2025-09-21 07:01:00,Taylor Swift,Blank Space,231826,3.863766666666667,2025-09-21,2025,9,7,Sunday,taylor swift - blank space
